"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.172626897E0,4.495515347E0,-1.405783296E-1,1.351765347E1,1.424627585E1
4.174711777E0,4.462016106E0,-1.980060786E-1,1.350868034E1,1.422790353E1
4.176785640E0,4.413561344E0,-2.506481707E-1,1.347577858E1,1.418234665E1
4.178859339E0,4.331607342E0,-2.410768867E-1,1.341416359E1,1.409825255E1
4.180932032E0,4.244867325E0,-2.458625287E-1,1.333878994E1,1.400009514E1
4.182999598E0,4.171886444E0,-2.548356056E-1,1.323410416E1,1.387843977E1
4.185083888E0,4.064807415E0,-2.835494876E-1,1.309232903E1,1.371175186E1
4.187156439E0,3.996013880E0,-3.547359705E-1,1.294038486E1,1.354797125E1
4.189228266E0,3.960121393E0,-4.552344978E-1,1.276451206E1,1.337245557E1
4.191307358E0,3.924827337E0,-5.982056856E-1,1.261735344E1,1.322723431E1
4.193370204E0,3.918246984E0,-7.513462901E-1,1.247438240E1,1.309684683E1
4.195455826E0,3.921836376E0,-9.140582681E-1,1.235593796E1,1.299559563E1
4.197527268E0,3.953541279E0,-1.043270707E0,1.223151112E1,1.289685103E1
4.199604701E0,4.000201225E0,-1.186241865E0,1.212682533E1,1.282453400E1
4.201676987E0,4.051646709E0,-1.262812138E0,1.202154064E1,1.274864600E1
4.203752183E0,4.112663746E0,-1.310668588E0,1.193539906E1,1.269195044E1
4.205822597E0,4.188635826E0,-1.339382529E0,1.186780167E1,1.265635540E1
4.207899705E0,4.250251293E0,-1.348953724E0,1.181037426E1,1.262415353E1
4.209973943E0,4.345963955E0,-1.358525038E0,1.179003525E1,1.263874694E1
4.212048365E0,4.446462631E0,-1.334596872E0,1.178943729E1,1.267055683E1
4.214119625E0,4.585246563E0,-1.310668588E0,1.179721355E1,1.272464482E1
4.216186662E0,4.724628448E0,-1.277169108E0,1.186780167E1,1.283736699E1
4.218270696E0,4.883750916E0,-1.229312658E0,1.196650600E1,1.298304658E1
4.220345739E0,5.048257351E0,-1.167697430E0,1.206999588E1,1.313519014E1
4.222421362E0,5.193621635E0,-1.081555843E0,1.221595764E1,1.331814889E1
4.224493364E0,5.334199905E0,-9.672985673E-1,1.236251831E1,1.349893381E1
4.226568030E0,5.464608669E0,-8.237292171E-1,1.248515034E1,1.365355106E1
4.228641586E0,5.566901684E0,-6.759724021E-1,1.261735344E1,1.380742340E1
4.230715877E0,5.630909920E0,-4.701896608E-1,1.276869965E1,1.396309119E1
4.232789842E0,5.671587944E0,-3.272185028E-1,1.293500137E1,1.412757029E1
4.234861844E0,5.758925915E0,-1.884347796E-1,1.301934814E1,1.423742117E1
4.236927762E0,5.794219971E0,-4.965107143E-2,1.319521999E1,1.441142883E1
4.239007829E0,5.801398277E0,1.124626622E-1,1.336630726E1,1.457144604E1
4.241087328E0,5.801996708E0,2.416750938E-1,1.341835117E1,1.462100273E1
4.243164669E0,5.783452511E0,3.134597540E-1,1.347099304E1,1.466336365E1
4.245236722E0,5.769693375E0,3.661018610E-1,1.350927830E1,1.469435240E1
4.247309659E0,5.727221012E0,3.804588020E-1,1.356670666E1,1.473096531E1
4.249383572E0,5.694319725E0,3.708875179E-1,1.360977745E1,1.475767180E1
4.251458533E0,5.636891842E0,3.373879790E-1,1.361516094E1,1.473977570E1
4.253533322E0,5.578866005E0,2.991028428E-1,1.359721470E1,1.470025360E1
4.255606615E0,5.511867046E0,2.512463629E-1,1.356431293E1,1.464357840E1
4.257679583E0,5.434100151E0,1.938186288E-1,1.351286793E1,1.456587140E1
4.259749844E0,5.328217983E0,1.363908947E-1,1.344706535E1,1.446485658E1
4.261829464E0,5.240880013E0,4.127619043E-2,1.333340645E1,1.432648787E1
4.263900814E0,5.134399414E0,-5.922235921E-2,1.323948765E1,1.420033795E1
4.265963803E0,5.031507969E0,-2.117647976E-1,1.305942822E1,1.399677042E1
4.268035234E0,4.914857864E0,-3.361915946E-1,1.293200970E1,1.383855944E1
4.270106664E0,4.840680122E0,-5.030909777E-1,1.275195026E1,1.364908496E1
4.272178095E0,4.767100811E0,-6.849454641E-1,1.258146191E1,1.347173278E1
4.274249526E0,4.735994339E0,-8.859425783E-1,1.241037464E1,1.331284851E1
4.276320957E0,4.700700283E0,-1.095912814E0,1.227817154E1,1.319284292E1
4.278413724E0,4.670191765E0,-1.263410330E0,1.212144089E1,1.305129212E1
4.280499010E0,4.668995380E0,-1.411765337E0,1.204068375E1,1.299117640E1
4.282578478E0,4.658227444E0,-1.560120344E0,1.194138145E1,1.291238357E1
4.284648872E0,4.657031059E0,-1.669592023E0,1.186540890E1,1.285548148E1
4.286720681E0,4.670789719E0,-1.755733609E0,1.180798149E1,1.281902118E1
4.288790697E0,4.709074974E0,-1.803590059E0,1.179841042E1,1.283085393E1
4.290868762E0,4.727619171E0,-1.827518344E0,1.176012516E1,1.280588732E1
4.292943560E0,4.775475979E0,-1.827518344E0,1.174516964E1,1.280991819E1
4.295017759E0,4.837689400E0,-1.817947030E0,1.173021507E1,1.281819472E1
4.297091551E0,4.923830986E0,-1.794018745E0,1.173918819E1,1.285578291E1
4.299165332E0,5.029713154E0,-1.755733609E0,1.179063320E1,1.293830152E1
4.301239937E0,5.130809784E0,-1.684547186E0,1.180857944E1,1.298481639E1
4.303315346E0,5.236692429E0,-1.607976794E0,1.188395405E1,1.308575182E1
4.305389698E0,5.333601475E0,-1.493121386E0,1.194437218E1,1.316604507E1
4.307460244E0,5.420341492E0,-1.368694544E0,1.200060368E1,1.323887893E1
4.309527383E0,5.493322372E0,-1.234696507E0,1.210947704E1,1.335441876E1
4.311610553E0,5.571687698E0,-1.086939692E0,1.221775246E1,1.347214225E1
4.313685077E0,5.635097504E0,-9.529415965E-1,1.233619690E1,1.359574108E1
4.315761585E0,5.727818966E0,-8.141579032E-1,1.244447231E1,1.372354380E1
4.317834023E0,5.791228771E0,-7.142575383E-1,1.254377460E1,1.383455008E1
4.319908974E0,5.864210129E0,-6.281159520E-1,1.267179012E1,1.397704386E1
4.321982187E0,5.932405472E0,-5.898307562E-1,1.275195026E1,1.407670311E1
4.324056599E0,5.952744484E0,-5.569294691E-1,1.283809185E1,1.416198926E1
4.326131336E0,5.967699528E0,-5.425725579E-1,1.289492130E1,1.421924112E1
4.328207345E0,6.001199245E0,-5.521438122E-1,1.292782211E1,1.426351429E1
4.330289234E0,6.025725842E0,-5.330012441E-1,1.298046494E1,1.432082163E1
4.332353097E0,6.040082455E0,-5.138586760E-1,1.295653629E1,1.430449159E1
4.334428303E0,6.044867992E0,-4.803591371E-1,1.295593834E1,1.430480731E1
4.336501007E0,6.030511379E0,-4.660021961E-1,1.294217968E1,1.428580556E1
4.338575011E0,6.029912949E0,-4.612165689E-1,1.290867996E1,1.425505487E1
4.340650420E0,6.029912949E0,-4.803591371E-1,1.290867996E1,1.425568706E1
4.342724913E0,6.034100533E0,-5.521438122E-1,1.288475132E1,1.423840049E1
4.344798868E0,6.038288116E0,-6.095715761E-1,1.283270741E1,1.419545280E1
4.346868295E0,6.056832314E0,-6.957131624E-1,1.277049446E1,1.415114000E1
4.348928699E0,6.051448345E0,-7.621139884E-1,1.271366501E1,1.410099723E1
4.351021738E0,6.060421467E0,-8.482556343E-1,1.265683556E1,1.405858216E1
4.353096679E0,6.092724800E0,-9.008977413E-1,1.257547951E1,1.400269964E1
4.355174295E0,6.135197163E0,-9.583254457E-1,1.249890900E1,1.395642354E1
4.357244334E0,6.181857109E0,-9.870393276E-1,1.242712402E1,1.391484874E1
4.359316385E0,6.233901024E0,-9.822536707E-1,1.237866974E1,1.389452442E1
4.361382131E0,6.285944939E0,-9.487541914E-1,1.232064342E1,1.386403595E1
4.363466786E0,6.309275150E0,-9.337990284E-1,1.226321602E1,1.382264087E1
4.365540720E0,6.346961975E0,-8.811569214E-1,1.220518970E1,1.378502882E1
4.367618174E0,6.356533527E0,-8.237292171E-1,1.217169094E1,1.375623890E1
4.369693551E0,6.375077724E0,-7.806583643E-1,1.212383366E1,1.371999949E1
4.371775715E0,6.393621922E0,-7.519445419E-1,1.207537937E1,1.368424674E1
4.373838226E0,6.417550564E0,-7.034898400E-1,1.204187965E1,1.366333483E1
4.375912893E0,6.440880299E0,-6.604190469E-1,1.200778198E1,1.364213768E1
4.377983348E0,6.468996048E0,-6.269195080E-1,1.194556904E1,1.359917489E1
4.380060170E0,6.454638958E0,-5.886343718E-1,1.191685486E1,1.356540763E1
4.382132792E0,6.473183632E0,-5.790630579E-1,1.188335514E1,1.354442873E1
4.384209443E0,6.463014126E0,-5.647061467E-1,1.184985638E1,1.350957219E1
4.386284394E0,6.458228111E0,-5.694918036E-1,1.182592773E1,1.348649688E1
4.388358022E0,6.438487530E0,-6.173482537E-1,1.178345490E1,1.344191392E1
4.390432078E0,6.418746948E0,-6.598208547E-1,1.175055408E1,1.340564050E1
4.392504333E0,6.418746948E0,-7.274180651E-1,1.174098206E1,1.340075032E1
4.394570120E0,6.409175396E0,-8.039883971E-1,1.173200989E1,1.339268392E1
4.396655213E0,6.385247231E0,-8.949156404E-1,1.176610756E1,1.341691258E1
4.398731415E0,6.399604321E0,-9.714859724E-1,1.179003525E1,1.345004281E1
4.400805949E0,6.361917019E0,-1.019342422E0,1.180977631E1,1.345302433E1
4.402879192E0,6.361917019E0,-1.057627559E0,1.184806156E1,1.348959328E1
4.404950634E0,6.333801746E0,-1.091127157E0,1.187677479E1,1.350427275E1
4.407026053E0,6.300302029E0,-1.119840980E0,1.189173031E1,1.350411416E1
4.409100464E0,6.276373863E0,-1.129412293E0,1.187258816E1,1.347689840E1
4.411174154E0,6.247660160E0,-1.143769264E0,1.189232826E1,1.348217108E1
4.413248332E0,6.238088608E0,-1.177268744E0,1.189232826E1,1.348062249E1
4.415322256E0,6.247660160E0,-1.186840057E0,1.191625690E1,1.350699913E1
4.417397269E0,6.262615204E0,-1.210768223E0,1.194497108E1,1.354136784E1
4.419472189E0,6.282355785E0,-1.225723386E0,1.200180054E1,1.360197075E1
4.421545391E0,6.325426579E0,-1.225723386E0,1.203051376E1,1.364722245E1
4.423619813E0,6.354738712E0,-1.206580877E0,1.207777214E1,1.370077083E1
4.425691865E0,6.398407936E0,-1.173081279E0,1.210110188E1,1.373871939E1
4.427757569E0,6.427121639E0,-1.115653515E0,1.209093285E1,1.373838536E1
4.429842368E0,6.431907177E0,-1.039083242E0,1.209093285E1,1.373461980E1
4.431916241E0,6.455237389E0,-9.385846853E-1,1.205683517E1,1.370832978E1
4.433993603E0,6.469594002E0,-7.998009920E-1,1.204187965E1,1.369314404E1
4.436068859E0,6.488736629E0,-6.987041831E-1,1.198385429E1,1.364568263E1
4.438151032E0,6.502495766E0,-5.694918036E-1,1.194018459E1,1.360789404E1
4.440211325E0,6.511468410E0,-4.737788737E-1,1.187318611E1,1.354976884E1
4.442278809E0,6.529414654E0,-3.870390654E-1,1.177687454E1,1.347137072E1
4.444358868E0,6.533602238E0,-3.296113312E-1,1.171944714E1,1.342170045E1
4.446436352E0,6.537789822E0,-2.673979402E-1,1.164766216E1,1.335972422E1
4.448513652E0,6.517450809E0,-2.141576260E-1,1.153759289E1,1.325288943E1
4.450585074E0,6.487540245E0,-1.758724600E-1,1.143290615E1,1.314649963E1
4.452659822E0,6.467799664E0,-1.375873089E-1,1.133719349E1,1.305309614E1
4.454732810E0,6.437889099E0,-1.226321608E-1,1.122772217E1,1.294307536E1
4.456807466E0,6.378666878E0,-1.322034448E-1,1.109492016E1,1.279852031E1
4.458881257E0,6.315257072E0,-1.316052526E-1,1.098066330E1,1.266786321E1
4.460951581E0,6.261418819E0,-1.507478207E-1,1.087119102E1,1.254634946E1
4.463029990E0,6.202196121E0,-1.603191197E-1,1.072881889E1,1.239356663E1
4.465104047E0,6.138786316E0,-1.788634956E-1,1.060977554E1,1.225903857E1
4.467179995E0,6.056233883E0,-2.075773627E-1,1.049611664E1,1.211979875E1
4.469255607E0,5.978467464E0,-2.404786795E-1,1.038724327E1,1.198727350E1
4.471330344E0,5.871986866E0,-2.931207716E-1,1.029272652E1,1.185353824E1
4.473401369E0,5.784648895E0,-3.170489967E-1,1.022692394E1,1.175383581E1
4.475475944E0,5.693123341E0,-3.547359705E-1,1.013719273E1,1.163186001E1
4.477548780E0,5.601597786E0,-4.313062727E-1,1.011924744E1,1.157424259E1
4.479623954E0,5.514857769E0,-5.078766346E-1,1.006301594E1,1.148633469E1
4.481697757E0,5.447260857E0,-6.131607890E-1,1.003968525E1,1.143870171E1
4.483772606E0,5.370690346E0,-7.088736892E-1,1.002652550E1,1.139640427E1
4.485847527E0,5.293521881E0,-7.998009920E-1,9.994221687E0,1.133779179E1
4.487920810E0,5.221737385E0,-8.763712645E-1,1.001396275E1,1.132757775E1
4.489995242E0,5.184050083E0,-9.768698215E-1,1.007677460E1,1.137409496E1
4.492068728E0,5.112265587E0,-1.067797065E0,1.011147022E1,1.138056589E1
4.494138603E0,5.079364300E0,-1.168295622E0,1.014556789E1,1.140602491E1
4.496217888E0,5.036293507E0,-1.211964726E0,1.016052341E1,1.140479491E1
4.498287793E0,5.002793789E0,-1.202393413E0,1.018445110E1,1.141037860E1
4.500351768E0,4.969892502E0,-1.231107235E0,1.020897770E1,1.142097553E1
4.502443372E0,4.932205677E0,-1.178465128E0,1.026640511E1,1.145052430E1
4.504522444E0,4.894518852E0,-1.164108157E0,1.031904793E1,1.148016606E1
4.506593194E0,4.880760193E0,-1.116251707E0,1.038066292E1,1.152501629E1
4.508663872E0,4.876572609E0,-1.097109199E0,1.041416264E1,1.155159696E1
4.510735466E0,4.871787071E0,-1.039681435E0,1.043330479E1,1.156153517E1
4.512810102E0,4.867599487E0,-1.006181955E0,1.047637558E1,1.159570490E1
4.514879611E0,4.863411903E0,-9.631111026E-1,1.049491978E1,1.160705387E1
4.516960483E0,4.858626366E0,-8.961120844E-1,1.049013424E1,1.159535180E1
4.519035383E0,4.862813950E0,-8.099704385E-1,1.045603657E1,1.155991835E1
4.521107507E0,4.852644444E0,-7.046862841E-1,1.041296577E1,1.150976095E1
4.523170149E0,4.857429981E0,-6.041877270E-1,1.036510944E1,1.146277290E1
4.525245660E0,4.828117847E0,-5.030909777E-1,1.030768204E1,1.139351269E1
4.527323378E0,4.798805714E0,-3.882354796E-1,1.022632599E1,1.130296449E1
4.529408237E0,4.764110088E0,-2.871387303E-1,1.014496994E1,1.121158368E1
4.531481998E0,4.734797955E0,-2.057827413E-1,1.007318497E1,1.113237233E1
4.533556451E0,4.695316315E0,-1.435693651E-1,9.982855797E0,1.103286079E1
4.535630243E0,4.670789719E0,-1.100698411E-1,9.906285286E0,1.095275674E1
4.537702855E0,4.631308079E0,-6.640082598E-2,9.806385040E0,1.084521144E1
4.539777052E0,4.597210407E0,-3.290131316E-2,9.716055870E0,1.074882169E1
4.541851444E0,4.576871395E0,-3.708875179E-2,9.605986595E0,1.064068164E1
4.543922500E0,4.542175770E0,-1.794617064E-2,9.515657425E0,1.054416516E1
4.545989292E0,4.502694130E0,-2.273181453E-2,9.444471359E0,1.046292552E1
4.548073399E0,4.482953072E0,-2.991028363E-3,9.349356651E0,1.036857497E1
4.550148217E0,4.443471432E0,1.794616925E-3,9.259027481E0,1.027005509E1
4.552225560E0,4.414159775E0,-2.991028363E-3,9.201599121E0,1.020559855E1
4.554296330E0,4.384847641E0,6.580262445E-3,9.144769669E0,1.014168351E1
4.556370804E0,4.345963955E0,1.674975827E-2,9.087940216E0,1.007364585E1
4.558443007E0,4.302295208E0,2.153540403E-2,9.049654961E0,1.002030253E1
4.560508925E0,4.253840446E0,2.632104978E-2,9.011968613E0,9.965512010E0
4.562593388E0,4.214957237E0,2.153540403E-2,8.955139160E0,9.897517146E0
4.564667201E0,4.186243057E0,1.674975827E-2,8.922237396E0,9.855517827E0
4.566743678E0,4.166502476E0,2.392822644E-3,8.912666321E0,9.838463780E0
4.568813746E0,4.137788773E0,-1.674975827E-2,8.908478737E0,9.822554143E0
4.570890059E0,4.133601189E0,-2.153540403E-2,8.922835350E0,9.833824955E0
4.572964259E0,4.104289055E0,-5.024927482E-2,8.922835350E0,9.821644685E0
4.575038193E0,4.104289055E0,-6.460621208E-2,8.908478737E0,9.808687782E0
4.577112931E0,4.104887009E0,-5.503492057E-2,8.941978455E0,9.839314248E0
4.579187087E0,4.100101471E0,-5.982056633E-2,8.975478172E0,9.867807203E0
4.581258916E0,4.114458561E0,-6.939185411E-2,8.970691681E0,9.869493083E0
4.583323675E0,4.104887009E0,-6.460621208E-2,8.975478172E0,9.869826733E0
4.585402156E0,4.086342812E0,-4.546362907E-2,8.989834785E0,9.875089568E0
4.587473485E0,4.100699902E0,-2.632104978E-2,8.999405861E0,9.889678373E0
4.589561304E0,4.120440483E0,-7.178467698E-3,9.037093163E0,9.932126365E0
4.591632532E0,4.125226021E0,-1.196411345E-2,9.041878700E0,9.938470873E0
4.593700740E0,4.111467361E0,-7.178467698E-3,9.094520569E0,9.980707378E0
4.595780960E0,4.107280254E0,2.093719877E-2,9.180662155E0,1.005757163E1
4.597855169E0,4.083950043E0,1.615155302E-2,9.228518486E0,1.009180174E1
4.599932083E0,4.089334011E0,2.093719877E-2,9.280562401E0,1.014159403E1
4.602001237E0,4.104289055E0,1.615155302E-2,9.328418732E0,1.019141038E1
4.604060125E0,4.119842529E0,3.050848842E-2,9.394820213E0,1.025849307E1
4.606152604E0,4.119842529E0,5.443671346E-2,9.437891006E0,1.029805091E1
4.608226801E0,4.130012035E0,8.793623000E-2,9.452247620E0,1.031550858E1
4.610304998E0,4.130012035E0,1.453639716E-1,9.480362892E0,1.034192490E1
4.612374761E0,4.130609989E0,1.830509305E-1,9.509077072E0,1.036908835E1
4.614447444E0,4.140181541E0,2.356930375E-1,9.518050194E0,1.038219312E1
4.616515357E0,4.126422882E0,2.931207716E-1,9.527621269E0,1.038695589E1
4.618588069E0,4.116851330E0,3.361915946E-1,9.551549911E0,1.040642087E1
4.620671891E0,4.127020836E0,4.079762697E-1,9.574879646E0,1.043441737E1
4.622747625E0,4.103092670E0,4.701896608E-1,9.579665184E0,1.043199084E1
4.624823848E0,4.112065792E0,5.186443329E-1,9.555737495E0,1.041586272E1
4.626894802E0,4.102494240E0,5.569294691E-1,9.527023315E0,1.038772365E1
4.628965602E0,4.073182583E0,6.191428304E-1,9.483952522E0,1.034018905E1
4.631042710E0,4.016352654E0,6.765705943E-1,9.531808853E0,1.036553020E1
4.633117142E0,3.964308977E0,7.052844763E-1,9.556335449E0,1.036999128E1
4.635194403E0,3.916452408E0,6.957131624E-1,9.575477600E0,1.036881804E1
4.637270413E0,3.867997885E0,6.478567123E-1,9.519247055E0,1.029549370E1
4.639340317E0,3.843471289E0,5.904290080E-1,9.452845573E0,1.022140731E1
4.641414842E0,3.808775425E0,5.330012441E-1,9.381659508E0,1.013934888E1
4.643487169E0,3.774677753E0,4.809573591E-1,9.343972206E0,1.008906976E1
4.645562547E0,3.726222992E0,4.426721931E-1,9.263215065E0,9.994390917E0
4.647633939E0,3.677768469E0,4.091726840E-1,9.235098839E0,9.948892087E0
4.649700923E0,3.619742393E0,3.900300860E-1,9.168698311E0,9.865074109E0
4.651786292E0,3.566502094E0,3.661018610E-1,9.145368576E0,9.823020623E0
4.653859453E0,3.503690481E0,3.278166950E-1,9.108279228E0,9.764428364E0
4.655936632E0,3.441477060E0,3.188436031E-1,9.084949493E0,9.720171444E0
4.658009203E0,3.388236761E0,2.949153781E-1,9.056833267E0,9.674365729E0
4.660084031E0,3.316452265E0,2.997010350E-1,9.028717995E0,9.623223211E0
4.662156450E0,3.248854876E0,3.140579760E-1,8.967103004E0,9.542673981E0
4.664230404E0,3.200400352E0,3.140579760E-1,8.938986778E0,9.499825233E0
4.666305183E0,3.147160053E0,3.188436031E-1,8.906085968E0,9.451171616E0
4.668381171E0,3.104089260E0,3.044866920E-1,8.887541771E0,9.418942669E0
4.670453366E0,3.079562664E0,3.337987661E-1,8.839685440E0,9.366705210E0
4.672528134E0,3.041277647E0,3.529413342E-1,8.816354752E0,9.332847819E0
4.674602323E0,2.992822886E0,3.720839322E-1,8.797212601E0,9.299805633E0
4.676675290E0,2.944966555E0,4.151547253E-1,8.793025017E0,9.282374179E0
4.678747098E0,2.912065268E0,4.390829504E-1,8.812167168E0,9.291243628E0
4.680821713E0,2.878565550E0,4.630111754E-1,8.821739197E0,9.291049533E0
4.682888649E0,2.845066071E0,5.012963414E-1,8.836693764E0,9.296927215E0
4.684972297E0,2.821137905E0,5.491527915E-1,8.846264839E0,9.301440183E0
4.687036110E0,2.797209740E0,5.778666735E-1,8.841479301E0,9.291397551E0
4.689121233E0,2.769093990E0,5.970092416E-1,8.860622406E0,9.302415331E0
4.691196368E0,2.773879766E0,6.305087805E-1,8.851051331E0,9.296938202E0
4.693272407E0,2.754737139E0,6.640082598E-1,8.874979019E0,9.316369264E0
4.695345010E0,2.754737139E0,6.831508875E-1,8.889336586E0,9.331429514E0
4.697418079E0,2.769692183E0,7.022934556E-1,8.903095245E0,9.350375171E0
4.699492958E0,2.751147747E0,7.166503668E-1,8.955737114E0,9.396149686E0
4.701567228E0,2.746960402E0,7.262216806E-1,9.008378983E0,9.445849950E0
4.703638426E0,2.727817774E0,7.453642488E-1,9.022735596E0,9.455491278E0
4.705715737E0,2.694916487E0,7.734799385E-1,9.056235313E0,9.480308230E0
4.707790353E0,2.675773859E0,7.782655358E-1,9.070592880E0,9.488999852E0
4.709864438E0,2.623131752E0,7.686942816E-1,9.085547447E0,9.487828176E0
4.711938016E0,2.589632273E0,7.639086246E-1,9.081359863E0,9.474220214E0
4.714009489E0,2.541775942E0,7.453642488E-1,9.067601204E0,9.446564688E0
4.716076730E0,2.527418852E0,7.022934556E-1,9.067601204E0,9.439409608E0
4.718161853E0,2.479562521E0,6.975077987E-1,9.068199158E0,9.426928630E0
4.720235014E0,2.455634356E0,6.346961856E-1,9.096913338E0,9.443876937E0
4.722311990E0,2.465803623E0,5.820540786E-1,9.144769669E0,9.489245847E0
4.724384113E0,2.470589399E0,5.485545993E-1,9.159725189E0,9.502909537E0
4.726457569E0,2.481357098E0,5.294120312E-1,9.240483284E0,9.582480966E0
4.728532052E0,2.515454769E0,5.102694035E-1,9.316454887E0,9.663551067E0
4.730605945E0,2.564507723E0,4.187439680E-1,9.445667267E0,9.796564525E0
4.732680957E0,2.642274380E0,3.565305769E-1,9.564111710E0,9.928794526E0
4.734756682E0,2.685943365E0,3.032902777E-1,9.592825890E0,9.966372725E0
4.736828948E0,2.651845694E0,3.661018610E-1,9.540184021E0,9.908654162E0
4.738903481E0,2.569293261E0,5.575276613E-1,9.392427444E0,9.753450582E0
4.740977863E0,2.475973129E0,7.304090858E-1,9.168100357E0,9.524599967E0
4.743051574E0,2.392224550E0,8.219345808E-1,8.944371223E0,9.295164944E0
4.745125812E0,2.294118643E0,7.890332937E-1,8.768498421E0,9.097918358E0
4.747199767E0,2.206780672E0,6.741777658E-1,8.640482903E0,8.943284709E0
4.749274453E0,2.124228239E0,5.449653864E-1,8.556135178E0,8.832710912E0
4.751349710E0,2.047657967E0,4.540380836E-1,8.566903114E0,8.819913985E0
4.753422729E0,2.004587173E0,4.253242314E-1,8.590831757E0,8.831854885E0
4.755497182E0,1.962114573E0,4.396811724E-1,8.629714966E0,8.860879952E0
4.757571909E0,1.957328916E0,4.827519655E-1,8.629117012E0,8.861481047E0
4.759645313E0,1.981257200E0,5.593222976E-1,8.619544983E0,8.861984949E0
4.761719817E0,2.000399828E0,6.646065116E-1,8.599804878E0,8.854374356E0
4.763793659E0,1.999801517E0,7.704889178E-1,8.570492744E0,8.834376331E0
4.765868408E0,1.980658889E0,8.709874153E-1,8.536993027E0,8.806922201E0
4.767942942E0,1.975873351E0,9.332008362E-1,8.527421951E0,8.802946350E0
4.770014831E0,1.956730723E0,9.714859724E-1,8.536993027E0,8.812084320E0
4.772091277E0,1.932802439E0,1.004985452E0,8.536993027E0,8.810560196E0
4.774165852E0,1.909472466E0,1.038485050E0,8.580063820E0,8.851103403E0
4.776239746E0,1.923829436E0,1.057627559E0,8.598608017E0,8.874443959E0
4.778313547E0,1.910070658E0,1.071984529E0,8.641678810E0,8.914938777E0
4.780384867E0,1.905883193E0,1.095912814E0,8.660821915E0,8.935505127E0
4.782451599E0,1.853241086E0,1.100698471E0,8.690134048E0,8.953461310E0
4.784537333E0,1.800599098E0,1.091127157E0,8.676374435E0,8.928168285E0
4.786610494E0,1.762313843E0,1.067198873E0,8.700303078E0,8.940913665E0
4.788687662E0,1.719243050E0,1.062413216E0,8.710473061E0,8.941859954E0
4.790757212E0,1.652842283E0,1.009771109E0,8.725427628E0,8.937819230E0
4.792822998E0,1.604985833E0,9.756734371E-1,8.773882866E0,8.972677344E0
4.794907491E0,1.504487276E0,8.895317912E-1,8.784649849E0,8.956831010E0
4.796981354E0,1.409372568E0,8.368897438E-1,8.847461700E0,8.998016116E0
4.799058899E0,1.342971683E0,7.842476368E-1,8.871988297E0,9.007263382E0
4.801132101E0,1.275972724E0,7.746763229E-1,8.896514893E0,9.020876179E0
4.803204448E0,1.204187989E0,7.220342159E-1,8.883354187E0,8.993630176E0
4.805278982E0,1.122233868E0,6.837490797E-1,8.879166603E0,8.975885540E0
4.807349172E0,1.045663476E0,6.454638839E-1,8.856434822E0,8.941279186E0
4.809410258E0,9.643075466E-1,6.071787477E-1,8.866603851E0,8.939531248E0
4.811501282E0,8.973084688E-1,5.688936114E-1,8.876773834E0,8.940129537E0
4.813571462E0,8.105686903E-1,5.401797295E-1,8.844470978E0,8.897948225E0
4.815639253E0,7.680960894E-1,5.449653864E-1,8.868398666E0,8.918265178E0
4.817722464E0,7.106683254E-1,5.497509837E-1,8.873783112E0,8.919153678E0
4.819787944E0,6.628118753E-1,5.647061467E-1,8.864809990E0,8.907472637E0
4.821876384E0,6.191428304E-1,5.934200287E-1,8.826524734E0,8.868090215E0
4.823947450E0,5.856433511E-1,6.269195080E-1,8.841479301E0,8.883004134E0
4.826023387E0,5.425725579E-1,6.508477330E-1,8.822337151E0,8.862935211E0
4.828095165E0,5.186443329E-1,6.652047038E-1,8.827122688E0,8.867332417E0
4.830169139E0,4.953143001E-1,6.939185858E-1,8.851051331E0,8.892017145E0
4.832244162E0,4.713860750E-1,7.034898400E-1,8.846863747E0,8.887299980E0
4.834318879E0,4.522434771E-1,7.369893789E-1,8.866005898E0,8.908071513E0
4.836392122E0,4.612165689E-1,7.417750359E-1,8.822935104E0,8.866066477E0
4.838466472E0,4.564309120E-1,7.609176040E-1,8.803792953E0,8.848395060E0
4.840541281E0,4.654040039E-1,7.992027402E-1,8.770293236E0,8.818921099E0
4.842614808E0,4.797609448E-1,8.422735929E-1,8.764909744E0,8.818346681E0
4.844689027E0,4.941178858E-1,9.044869542E-1,8.760123253E0,8.820544685E0
4.846765698E0,5.228317380E-1,9.523434043E-1,8.759525299E0,8.826641176E0
4.848848674E0,5.419743061E-1,1.014556766E0,8.749356270E0,8.824641450E0
4.850912792E0,5.563312769E-1,1.101296663E0,8.743971825E0,8.830594663E0
4.852983349E0,5.952146053E-1,1.172483087E0,8.786444664E0,8.884289890E0
4.855047121E0,6.101697683E-1,1.234696507E0,8.819944382E0,8.926824828E0
4.857133262E0,6.436693072E-1,1.263410330E0,8.809774399E0,8.923151954E0
4.859200888E0,6.723831892E-1,1.320838094E0,8.818747520E0,8.942428096E0
4.861285809E0,7.016952634E-1,1.373480201E0,8.827720642E0,8.961443848E0
4.863356904E0,7.298108935E-1,1.406979680E0,8.808578491E0,8.950043061E0
4.865433850E0,7.591229677E-1,1.430907965E0,8.841479301E0,8.988632906E0
4.867507591E0,8.027920127E-1,1.445264935E0,8.874381065E0,9.027065140E0
